


















Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 176, time: 0.0h 6.0min 1.4945659637451172sec, valid (NDCG@10: 0.5744, HR@10: 0.8127), test (NDCG@10: 0.5486, HR@10: 0.7909)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 177, time: 0.0h 6.0min 3.5300309658050537sec, valid (NDCG@10: 0.5797, HR@10: 0.8114), test (NDCG@10: 0.5506, HR@10: 0.7907)
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 178, time: 0.0h 6.0min 5.432584285736084sec, valid (NDCG@10: 0.5764, HR@10: 0.8156), test (NDCG@10: 0.5528, HR@10: 0.7901))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 179, time: 0.0h 6.0min 7.398432493209839sec, valid (NDCG@10: 0.5799, HR@10: 0.8152), test (NDCG@10: 0.5501, HR@10: 0.7912))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 180, time: 0.0h 6.0min 9.43213677406311sec, valid (NDCG@10: 0.5727, HR@10: 0.8141), test (NDCG@10: 0.5504, HR@10: 0.7924)))
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 181, time: 0.0h 6.0min 11.332452774047852sec, valid (NDCG@10: 0.5797, HR@10: 0.8164), test (NDCG@10: 0.5560, HR@10: 0.7944)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 182, time: 0.0h 6.0min 13.239164113998413sec, valid (NDCG@10: 0.5753, HR@10: 0.8146), test (NDCG@10: 0.5474, HR@10: 0.7916)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
Evaluating........................................................................................................................epoch: 183, time: 0.0h 6.0min 15.289214372634888sec, valid (NDCG@10: 0.5742, HR@10: 0.8146), test (NDCG@10: 0.5449, HR@10: 0.7889)
